symbol,broker,buy_qty,buy_amount,buy_trades,sell_qty,sell_amount,sell_trades,net_qty,net_amount,total_qty,total_amount,avg_buy_price,avg_sell_price,date,market_qty,market_amount,trade_count,active_brokers,buy_share,sell_share,vwap,buy_vwap_dev,sell_vwap_dev,cross_amount,cross_ratio
HDL,38,110.0,96761.53,2.0,1100.0,1585208.0,2.0,-990.0,-1488446.47,1210.0,1681969.53,879.6502727272727,1441.0981818181817,2026-05-12,158940,153803033.49,115,52,0.0006920850635459922,0.006920850635459922,967.6798382408457,0.0,0.0,0.0,0.0
HDL,39,5000.0,6457449.39,1.0,7100.0,6266863.53,4.0,-2100.0,190585.8599999994,12100.0,12724312.92,1291.4898779999999,882.6568352112677,2026-05-12,158940,153803033.49,115,52,0.031458411979363284,0.04467094501069586,967.6798382408457,0.3346251796956021,0.08786274103234615,0.0,0.0
HDL,40,0.0,0.0,0.0,500.0,250638.13,1.0,-500.0,-250638.13,500.0,250638.13,0.0,501.27626000000004,2026-05-12,158940,153803033.49,115,52,0.0,0.0031458411979363283,967.6798382408457,0.0,0.48198129154858194,0.0,0.0
HDL,41,11100.0,11285333.39,4.0,5000.0,1904592.35,1.0,6100.0,9380741.040000001,16100.0,13189925.74,1016.6967018018019,380.91847,2026-05-12,158940,153803033.49,115,52,0.06983767459418648,0.031458411979363284,967.6798382408457,0.05065400933646025,0.6063589888444144,0.0,0.0
HDL,42,50.0,40733.61,1.0,5100.0,5956690.5,2.0,-5050.0,-5915956.89,5150.0,5997424.11,814.6722,1167.9785294117646,2026-05-12,158940,153803033.49,115,52,0.0003145841197936328,0.03208758021895055,967.6798382408457,0.0,0.0,0.0,0.0
HDL,43,1000.0,1488129.82,1.0,0.0,0.0,0.0,1000.0,1488129.82,1000.0,1488129.82,1488.12982,0.0,2026-05-12,158940,153803033.49,115,52,0.0062916823958726565,0.0,967.6798382408457,0.5378328256846658,1.0,0.0,0.0
HDL,44,600.0,746461.84,2.0,0.0,0.0,0.0,600.0,746461.84,600.0,746461.84,1244.1030666666666,0.0,2026-05-12,158940,153803033.49,115,52,0.003775009437523594,0.0,967.6798382408457,0.2856556657502891,1.0,0.0,0.0
HDL,45,800.0,488170.64999999997,4.0,5000.0,6734941.33,1.0,-4200.0,-6246770.68,5800.0,7223111.98,610.2133124999999,1346.988266,2026-05-12,158940,153803033.49,115,52,0.005033345916698125,0.031458411979363284,967.6798382408457,0.0,0.0,0.0,0.0
HDL,46,10.0,12175.39,1.0,0.0,0.0,0.0,10.0,12175.39,10.0,12175.39,1217.539,0.0,2026-05-12,158940,153803033.49,115,52,6.291682395872656e-05,0.0,967.6798382408457,0.25820436872320873,1.0,0.0,0.0
HDL,47,160.0,145797.96999999997,3.0,0.0,0.0,0.0,160.0,145797.96999999997,160.0,145797.96999999997,911.2373124999998,0.0,2026-05-12,158940,153803033.49,115,52,0.001006669183339625,0.0,967.6798382408457,0.0,1.0,0.0,0.0
HDL,48,500.0,269968.6,1.0,13100.0,11859840.12,7.0,-12600.0,-11589871.52,13600.0,12129808.719999999,539.9372,905.3313068702289,2026-05-12,158940,153803033.49,115,52,0.0031458411979363283,0.0824210393859318,967.6798382408457,0.0,0.06443095010014965,0.0,0.0
HDL,49,510.0,532127.4900000001,2.0,5500.0,6727417.989999999,2.0,-4990.0,-6195290.499999999,6010.0,7259545.4799999995,1043.3872352941178,1223.166907272727,2026-05-12,158940,153803033.49,115,52,0.0032087580218950547,0.03460425317729961,967.6798382408457,0.07823599713609952,0.0,0.0,0.0
HDL,50,5100.0,4608426.779999999,2.0,6050.0,2711751.11,4.0,-950.0,1896675.6699999995,11150.0,7320177.889999999,903.6130941176469,448.22332396694213,2026-05-12,158940,153803033.49,115,52,0.03208758021895055,0.03806467849502957,967.6798382408457,0.0,0.5368061767394353,0.0,0.0
HDL,51,650.0,851957.81,3.0,60.0,34349.57,2.0,590.0,817608.2400000001,710.0,886307.38,1310.7043230769232,572.4928333333334,2026-05-12,158940,153803033.49,115,52,0.004089593557317227,0.00037750094375235937,967.6798382408457,0.35448138039092036,0.4083861100443371,0.0,0.0
HDL,52,5000.0,7033114.65,1.0,6000.0,7265566.279999999,2.0,-1000.0,-232451.62999999896,11000.0,14298680.93,1406.62293,1210.9277133333333,2026-05-12,158940,153803033.49,115,52,0.031458411979363284,0.03775009437523594,967.6798382408457,0.453603634604099,0.0,0.0,0.0
HDL,53,1500.0,1736831.7100000002,2.0,2100.0,1306694.04,3.0,-600.0,430137.67000000016,3600.0,3043525.75,1157.8878066666668,622.2352571428571,2026-05-12,158940,153803033.49,115,52,0.009437523593808984,0.01321253303133258,967.6798382408457,0.19656084678957653,0.35698230700556455,0.0,0.0
HDL,54,5100.0,6980290.069999999,2.0,5600.0,8080268.0,3.0,-500.0,-1099977.9300000006,10700.0,15060558.07,1368.6843274509802,1442.905,2026-05-12,158940,153803033.49,115,52,0.03208758021895055,0.03523342141688687,967.6798382408457,0.414397896249574,0.0,0.0,0.0
HDL,55,7000.0,3763274.9000000004,3.0,500.0,237627.66,1.0,6500.0,3525647.24,7500.0,4000902.5600000005,537.6107000000001,475.25532,2026-05-12,158940,153803033.49,115,52,0.04404177677110859,0.0031458411979363283,967.6798382408457,0.0,0.5088713216718754,0.0,0.0
HDL,56,1050.0,593032.48,2.0,5000.0,4487449.6,1.0,-3950.0,-3894417.1199999996,6050.0,5080482.08,564.792838095238,897.4899199999999,2026-05-12,158940,153803033.49,115,52,0.00660626651566629,0.031458411979363284,967.6798382408457,0.0,0.07253423649752255,0.0,0.0
HDL,57,0.0,0.0,0.0,100.0,32987.81,1.0,-100.0,-32987.81,100.0,32987.81,0.0,329.87809999999996,2026-05-12,158940,153803033.49,115,52,0.0,0.0006291682395872657,967.6798382408457,0.0,0.6591040890138948,0.0,0.0
HDL,58,6500.0,7801671.57,3.0,100.0,120977.18,1.0,6400.0,7680694.390000001,6600.0,7922648.75,1200.2571646153847,1209.7718,2026-05-12,158940,153803033.49,115,52,0.04089593557317227,0.0006291682395872657,967.6798382408457,0.2403453261952253,0.0,0.0,0.0
HDL,59,2200.0,1126791.53,5.0,650.0,816384.7899999999,3.0,1550.0,310406.7400000001,2850.0,1943176.3199999998,512.1779681818182,1255.9766,2026-05-12,158940,153803033.49,115,52,0.013841701270919844,0.004089593557317227,967.6798382408457,0.0,0.0,0.0,0.0
HDL,60,5000.0,7469092.81,1.0,5150.0,2078985.1700000002,3.0,-150.0,5390107.64,10150.0,9548077.98,1493.818562,403.68644077669904,2026-05-12,158940,153803033.49,115,52,0.031458411979363284,0.03240216433874418,967.6798382408457,0.5437115696402508,0.5828305759572665,0.0,0.0
HRL,1,2250.0,2213871.54,5.0,5000.0,5836696.06,1.0,-2750.0,-3622824.5199999996,7250.0,8050567.6,983.9429066666667,1167.3392119999999,2026-05-12,175940,152983332.43,172,59,0.012788450608161873,0.028418779129248607,869.5199069569172,0.13159330659857904,0.0,0.0,0.0
HRL,2,1020.0,899658.7,3.0,0.0,0.0,0.0,1020.0,899658.7,1020.0,899658.7,882.0183333333333,0.0,2026-05-12,175940,152983332.43,172,59,0.005797430942366716,0.0,869.5199069569172,0.014373939315727835,1.0,0.0,0.0
HRL,3,6100.0,6468747.75,3.0,1550.0,1219600.9,3.0,4550.0,5249146.85,7650.0,7688348.65,1060.4504508196721,786.8392903225806,2026-05-12,175940,152983332.43,172,59,0.0346709105376833,0.008809821530067069,869.5199069569172,0.2195815671787893,0.09508766386234468,0.0,0.0
HRL,4,11160.0,14280441.71,6.0,1010.0,1202981.4200000002,2.0,10150.0,13077460.290000001,12170.0,15483423.13,1279.6094722222224,1191.0707128712872,2026-05-12,175940,152983332.43,172,59,0.0634307150164829,0.005740593384108219,869.5199069569172,0.47162757515294484,0.0,0.0,0.0
HRL,5,100.0,86120.67,2.0,0.0,0.0,0.0,100.0,86120.67,100.0,86120.67,861.2067,0.0,2026-05-12,175940,152983332.43,172,59,0.0005683755825849721,0.0,869.5199069569172,0.0,1.0,0.0,0.0
HRL,6,610.0,271523.26,3.0,150.0,116414.48999999999,2.0,460.0,155108.77000000002,760.0,387937.75,445.12009836065573,776.0966,2026-05-12,175940,152983332.43,172,59,0.00346709105376833,0.0008525633738774583,869.5199069569172,0.0,0.10744240150162099,0.0,0.0
HRL,7,5160.0,2996015.99,4.0,6710.0,7560419.71,6.0,-1550.0,-4564403.72,11870.0,10556435.7,580.623253875969,1126.7391520119224,2026-05-12,175940,152983332.43,172,59,0.029328180061384563,0.03813800159145163,869.5199069569172,0.0,0.0,0.0,0.0
HRL,8,60.0,61289.369999999995,2.0,11560.0,12730202.17,6.0,-11500.0,-12668912.8,11620.0,12791491.54,1021.4894999999999,1101.228561418685,2026-05-12,175940,152983332.43,172,59,0.0003410253495509833,0.06570421734682277,869.5199069569172,0.17477413895552418,0.0,0.0,0.0
HRL,9,6100.0,2837402.8000000003,3.0,1100.0,1318156.77,2.0,5000.0,1519246.0300000003,7200.0,4155559.5700000003,465.148,1198.3243363636363,2026-05-12,175940,152983332.43,172,59,0.0346709105376833,0.006252131408434693,869.5199069569172,0.0,0.0,0.0,0.0
HRL,10,60.0,38835.58,2.0,11200.0,7145919.95,6.0,-11140.0,-7107084.37,11260.0,7184755.53,647.2596666666667,638.0285669642857,2026-05-12,175940,152983332.43,172,59,0.0003410253495509833,0.06365806524951688,869.5199069569172,0.0,0.26622891338139476,36391.32,0.00023787767871151215
HRL,11,5310.0,6680144.390000001,5.0,5600.0,4963743.26,3.0,-290.0,1716401.1300000008,10910.0,11643887.65,1258.0309585687382,886.3827249999999,2026-05-12,175940,152983332.43,172,59,0.03018074343526202,0.03182903262475844,869.5199069569172,0.4468109913337164,0.0,0.0,0.0
HRL,12,2000.0,1702316.4500000002,2.0,1050.0,675652.87,2.0,950.0,1026663.5800000002,3050.0,2377969.3200000003,851.1582250000001,643.4789238095238,2026-05-12,175940,152983332.43,172,59,0.011367511651699443,0.005967943617142208,869.5199069569172,0.0,0.2599606763903488,0.0,0.0
HRL,13,5200.0,2113692.46,4.0,5100.0,2789378.32,2.0,100.0,-675685.8599999999,10300.0,4903070.779999999,406.47931923076925,546.936925490196,2026-05-12,175940,152983332.43,172,59,0.029555530294418552,0.02898715471183358,869.5199069569172,0.0,0.3709897598499772,0.0,0.0
HRL,14,5000.0,4763644.29,1.0,10.0,14157.3,1.0,4990.0,4749486.99,5010.0,4777801.59,952.7288580000001,1415.73,2026-05-12,175940,152983332.43,172,59,0.028418779129248607,5.6837558258497215e-05,869.5199069569172,0.09569528009346162,0.0,0.0,0.0
HRL,15,30.0,15455.43,3.0,5200.0,6451896.350000001,3.0,-5170.0,-6436440.920000001,5230.0,6467351.78,515.181,1240.7492980769232,2026-05-12,175940,152983332.43,172,59,0.00017051267477549164,0.029555530294418552,869.5199069569172,0.0,0.0,0.0,0.0
HRL,16,12500.0,8713547.92,5.0,5070.0,2399973.13,4.0,7430.0,6313574.79,17570.0,11113521.05,697.0838336,473.3674812623274,2026-05-12,175940,152983332.43,172,59,0.07104694782312151,0.02881664203705809,869.5199069569172,0.0,0.45559902944719854,0.0,0.0
HRL,17,5200.0,3278430.8099999996,3.0,12210.0,7557653.420000001,8.0,-7010.0,-4279222.610000001,17410.0,10836084.23,630.4674634615384,618.9724340704341,2026-05-12,175940,152983332.43,172,59,0.029555530294418552,0.0693986586336251,869.5199069569172,0.0,0.2881446081704224,0.0,0.0
HRL,18,12100.0,11476969.46,5.0,50.0,25157.66,1.0,12050.0,11451811.8,12150.0,11502127.120000001,948.5098727272728,503.15319999999997,2026-05-12,175940,152983332.43,172,59,0.06877344549278162,0.00028418779129248605,869.5199069569172,0.0908431942021879,0.4213436679547693,0.0,0.0
HRL,19,200.0,100655.41,3.0,60.0,43425.78,2.0,140.0,57229.630000000005,260.0,144081.19,503.27705000000003,723.763,2026-05-12,175940,152983332.43,172,59,0.0011367511651699442,0.0003410253495509833,869.5199069569172,0.0,0.1676291776539386,0.0,0.0
HRL,20,5000.0,6296924.52,1.0,550.0,603184.09,2.0,4450.0,5693740.43,5550.0,6900108.609999999,1259.384904,1096.6983454545455,2026-05-12,175940,152983332.43,172,59,0.028418779129248607,0.0031260657042173467,869.5199069569172,0.44836810971643426,0.0,0.0,0.0
HRL,21,1160.0,960176.93,4.0,510.0,507058.3,2.0,650.0,453118.63000000006,1670.0,1467235.23,827.7387327586207,994.2319607843137,2026-05-12,175940,152983332.43,172,59,0.006593156757985677,0.002898715471183358,869.5199069569172,0.0,0.0,0.0,0.0
HRL,22,2540.0,2555650.0999999996,7.0,5050.0,1480948.5699999998,2.0,-2510.0,1074701.5299999998,7590.0,4036598.6699999995,1006.1614566929132,293.2571425742574,2026-05-12,175940,152983332.43,172,59,0.014436739797658292,0.028702966920541095,869.5199069569172,0.157145970601414,0.6627367122616232,0.0,0.0
HRL,23,15620.0,13133552.809999999,7.0,10.0,10694.99,1.0,15610.0,13122857.819999998,15630.0,13144247.799999999,840.8164411011522,1069.499,2026-05-12,175940,152983332.43,172,59,0.08878026599977265,5.6837558258497215e-05,869.5199069569172,0.0,0.0,0.0,0.0
HRL,24,500.0,669662.16,1.0,5010.0,3139707.6799999997,2.0,-4510.0,-2470045.5199999996,5510.0,3809369.84,1339.3243200000002,626.6881596806387,2026-05-12,175940,152983332.43,172,59,0.0028418779129248607,0.028475616687507106,869.5199069569172,0.5403032285796312,0.27927106134478674,0.0,0.0
HRL,25,2160.0,1612109.08,6.0,5700.0,2636643.9099999997,5.0,-3540.0,-1024534.8299999996,7860.0,4248752.99,746.3467962962964,462.5691070175438,2026-05-12,175940,152983332.43,172,59,0.012276912583835398,0.032397408207343416,869.5199069569172,0.0,0.46801780693393247,253355.29,0.0016560973406428234
HRL,26,200.0,231067.13,2.0,100.0,31800.83,1.0,100.0,199266.3,300.0,262867.96,1155.33565,318.0083,2026-05-12,175940,152983332.43,172,59,0.0011367511651699442,0.0005683755825849721,869.5199069569172,0.32870523234293736,0.6342713979799008,0.0,0.0
HRL,27,6750.0,6151568.97,7.0,1610.0,1937256.5199999998,4.0,5140.0,4214312.45,8360.0,8088825.489999999,911.3435511111111,1203.2649192546583,2026-05-12,175940,152983332.43,172,59,0.03836535182448562,0.009150846879618051,869.5199069569172,0.048099697108218376,0.0,0.0,0.0
HRL,28,650.0,399219.45,3.0,100.0,72248.47,2.0,550.0,326970.98,750.0,471467.92000000004,614.1837692307693,722.4847,2026-05-12,175940,152983332.43,172,59,0.003694441286802319,0.0005683755825849721,869.5199069569172,0.0,0.1690992992575644,0.0,0.0
HRL,29,5000.0,2155632.93,1.0,1100.0,1092896.32,2.0,3900.0,1062736.61,6100.0,3248529.25,431.12658600000003,993.5421090909091,2026-05-12,175940,152983332.43,172,59,0.028418779129248607,0.006252131408434693,869.5199069569172,0.0,0.0,0.0,0.0
HRL,30,11000.0,9183817.43,4.0,1000.0,624593.77,1.0,10000.0,8559223.66,12000.0,9808411.2,834.8924936363636,624.5937700000001,2026-05-12,175940,152983332.43,172,59,0.06252131408434694,0.0056837558258497215,869.5199069569172,0.0,0.2816797349862775,0.0,0.0
HRL,31,0.0,0.0,0.0,2000.0,1676730.48,2.0,-2000.0,-1676730.48,2000.0,1676730.48,0.0,838.36524,2026-05-12,175940,152983332.43,172,59,0.0,0.011367511651699443,869.5199069569172,0.0,0.035829733980387024,0.0,0.0
HRL,32,5050.0,5210375.5,2.0,110.0,144467.94,2.0,4940.0,5065907.56,5160.0,5354843.44,1031.7575247524753,1313.3449090909091,2026-05-12,175940,152983332.43,172,59,0.028702966920541095,0.0006252131408434694,869.5199069569172,0.18658298274428886,0.0,0.0,0.0
HRL,33,500.0,218619.11,1.0,0.0,0.0,0.0,500.0,218619.11,500.0,218619.11,437.23821999999996,0.0,2026-05-12,175940,152983332.43,172,59,0.0028418779129248607,0.0,869.5199069569172,0.0,1.0,0.0,0.0
HRL,34,5650.0,3777968.8400000003,4.0,1060.0,935120.46,3.0,4590.0,2842848.3800000004,6710.0,4713089.300000001,668.6670513274337,882.1891132075472,2026-05-12,175940,152983332.43,172,59,0.03211322041605093,0.006024781175400705,869.5199069569172,0.0,0.0,0.0,0.0
HRL,35,250.0,199160.63999999998,3.0,660.0,599556.84,5.0,-410.0,-400396.19999999995,910.0,798717.48,796.6425599999999,908.4194545454545,2026-05-12,175940,152983332.43,172,59,0.0014209389564624304,0.0037512788450608163,869.5199069569172,0.0,0.0,0.0,0.0
HRL,36,1060.0,1362714.64,3.0,600.0,283103.20999999996,2.0,460.0,1079611.43,1660.0,1645817.8499999999,1285.5798490566037,471.8386833333333,2026-05-12,175940,152983332.43,172,59,0.006024781175400705,0.003410253495509833,869.5199069569172,0.4784938662943128,0.45735723868054945,0.0,0.0
HRL,37,550.0,528190.07,2.0,5100.0,5208087.09,2.0,-4550.0,-4679897.02,5650.0,5736277.16,960.3455818181817,1021.1935470588235,2026-05-12,175940,152983332.43,172,59,0.0031260657042173467,0.02898715471183358,869.5199069569172,0.10445496892547235,0.0,0.0,0.0
HRL,38,1000.0,1406807.64,1.0,1000.0,1355542.42,1.0,0.0,51265.21999999997,2000.0,2762350.0599999996,1406.80764,1355.54242,2026-05-12,175940,152983332.43,172,59,0.0056837558258497215,0.0056837558258497215,869.5199069569172,0.6179130905966759,0.0,0.0,0.0
HRL,39,500.0,483860.96,1.0,210.0,150158.11,3.0,290.0,333702.85000000003,710.0,634019.0700000001,967.7219200000001,715.038619047619,2026-05-12,175940,152983332.43,172,59,0.0028418779129248607,0.0011935887234284415,869.5199069569172,0.11293819987027454,0.1776627385679307,0.0,0.0
HRL,40,50.0,57343.83,1.0,1000.0,359933.53,2.0,-950.0,-302589.7,1050.0,417277.36000000004,1146.8766,359.93353,2026-05-12,175940,152983332.43,172,59,0.00028418779129248605,0.0056837558258497215,869.5199069569172,0.31897681792445187,0.5860548710613547,0.0,0.0
HRL,41,5060.0,1480880.18,3.0,10050.0,6773372.68,3.0,-4990.0,-5292492.5,15110.0,8254252.859999999,292.66406719367586,673.9674308457711,2026-05-12,175940,152983332.43,172,59,0.02875980447879959,0.0571217460497897,869.5199069569172,0.0,0.2248970662391463,0.0,0.0
HRL,42,5150.0,5991482.069999999,3.0,12270.0,9768768.440000001,9.0,-7120.0,-3777286.370000002,17420.0,15760250.510000002,1163.394576699029,796.1506471067646,2026-05-12,175940,152983332.43,172,59,0.029271342503126067,0.06973968398317608,869.5199069569172,0.3379734809874486,0.0843790455665645,0.0,0.0
HRL,43,50.0,25157.66,1.0,1010.0,1312626.05,2.0,-960.0,-1287468.3900000001,1060.0,1337783.71,503.15319999999997,1299.6297524752476,2026-05-12,175940,152983332.43,172,59,0.00028418779129248605,0.005740593384108219,869.5199069569172,0.0,0.0,0.0,0.0
HRL,44,1000.0,405530.13,1.0,11610.0,10498489.14,6.0,-10610.0,-10092959.01,12610.0,10904019.270000001,405.53013,904.2626304909561,2026-05-12,175940,152983332.43,172,59,0.0056837558258497215,0.06598840513811527,869.5199069569172,0.0,0.0,0.0,0.0
HRL,45,1200.0,1135380.83,3.0,1650.0,1309926.1400000001,4.0,-450.0,-174545.31000000006,2850.0,2445306.97,946.1506916666667,793.8946303030303,2026-05-12,175940,152983332.43,172,59,0.006820506991019666,0.00937819711265204,869.5199069569172,0.08812999460580073,0.08697360008530997,0.0,0.0
HRL,46,3020.0,2590130.02,5.0,1100.0,524829.11,2.0,1920.0,2065300.9100000001,4120.0,3114959.13,857.6589470198676,477.1173727272727,2026-05-12,175940,152983332.43,172,59,0.01716494259406616,0.006252131408434693,869.5199069569172,0.0,0.4512864295458703,0.0,0.0
HRL,47,10.0,6577.72,1.0,2100.0,1256431.5899999999,3.0,-2090.0,-1249853.8699999999,2110.0,1263009.3099999998,657.772,598.300757142857,2026-05-12,175940,152983332.43,172,59,5.6837558258497215e-05,0.011935887234284416,869.5199069569172,0.0,0.3119182754116042,0.0,0.0
HRL,48,1060.0,697003.41,3.0,310.0,187198.66,5.0,750.0,509804.75,1370.0,884202.0700000001,657.5503867924529,603.8666451612903,2026-05-12,175940,152983332.43,172,59,0.006024781175400705,0.0017619643060134136,869.5199069569172,0.0,0.30551717064804296,0.0,0.0
HRL,49,1100.0,310041.08999999997,2.0,6110.0,8596463.89,4.0,-5010.0,-8286422.800000001,7210.0,8906504.98,281.85553636363636,1406.9499001636661,2026-05-12,175940,152983332.43,172,59,0.006252131408434693,0.0347277480959418,869.5199069569172,0.0,0.0,0.0,0.0
HRL,50,1210.0,1077510.34,4.0,1150.0,1638449.38,3.0,60.0,-560939.0399999998,2360.0,2715959.7199999997,890.5044132231405,1424.7385913043477,2026-05-12,175940,152983332.43,172,59,0.006877344549278163,0.00653631919972718,869.5199069569172,0.02413343972728965,0.0,0.0,0.0
HRL,51,600.0,633635.3200000001,2.0,1220.0,1361230.8500000003,5.0,-620.0,-727595.5300000003,1820.0,1994866.1700000004,1056.0588666666667,1115.762991803279,2026-05-12,175940,152983332.43,172,59,0.003410253495509833,0.00693418210753666,869.5199069569172,0.21453098223200562,0.0,0.0,0.0
HRL,52,1010.0,917390.1699999999,3.0,5000.0,6296924.52,1.0,-3990.0,-5379534.35,6010.0,7214314.6899999995,908.3070990099009,1259.384904,2026-05-12,175940,152983332.43,172,59,0.005740593384108219,0.028418779129248607,869.5199069569172,0.044607595228875585,0.0,0.0,0.0
HRL,53,550.0,350063.69,2.0,1210.0,1417324.05,4.0,-660.0,-1067260.36,1760.0,1767387.74,636.4794363636364,1171.3421900826447,2026-05-12,175940,152983332.43,172,59,0.0031260657042173467,0.006877344549278163,869.5199069569172,0.0,0.0,0.0,0.0
HRL,54,5100.0,6848817.06,3.0,1110.0,976927.87,3.0,3990.0,5871889.1899999995,6210.0,7825744.93,1342.9053058823529,880.1151981981982,2026-05-12,175940,152983332.43,172,59,0.02898715471183358,0.006308968966693191,869.5199069569172,0.544421576939113,0.0,0.0,0.0
HRL,55,1220.0,1420082.4400000002,5.0,5000.0,5681284.98,1.0,-3780.0,-4261202.54,6220.0,7101367.420000001,1164.0020000000002,1136.256996,2026-05-12,175940,152983332.43,172,59,0.00693418210753666,0.028418779129248607,869.5199069569172,0.33867205418411883,0.0,0.0,0.0
HRL,56,1000.0,1188037.11,1.0,1160.0,892747.84,5.0,-160.0,295289.27000000014,2160.0,2080784.9500000002,1188.0371100000002,769.6102068965517,2026-05-12,175940,152983332.43,172,59,0.0056837558258497215,0.006593156757985677,869.5199069569172,0.3663138710162559,0.1149021422752956,0.0,0.0
HRL,57,100.0,23100.06,1.0,500.0,489410.01,1.0,-400.0,-466309.95,600.0,512510.07,231.00060000000002,978.82002,2026-05-12,175940,152983332.43,172,59,0.0005683755825849721,0.0028418779129248607,869.5199069569172,0.0,0.0,0.0,0.0
HRL,58,50.0,62383.19,1.0,2120.0,2227388.08,5.0,-2070.0,-2165004.89,2170.0,2289771.27,1247.6638,1050.6547547169812,2026-05-12,175940,152983332.43,172,59,0.00028418779129248605,0.01204956235080141,869.5199069569172,0.43488813771553936,0.0,0.0,0.0
HRL,59,1100.0,1355989.9600000002,2.0,600.0,663465.0,3.0,500.0,692524.9600000002,1700.0,2019454.9600000002,1232.7181454545457,1105.775,2026-05-12,175940,152983332.43,172,59,0.006252131408434693,0.003410253495509833,869.5199069569172,0.4176997393524011,0.0,0.0,0.0
HRL,60,1000.0,870953.25,1.0,5550.0,6208911.06,3.0,-4550.0,-5337957.81,6550.0,7079864.31,870.95325,1118.7227135135133,2026-05-12,175940,152983332.43,172,59,0.0056837558258497215,0.03154484483346595,869.5199069569172,0.0016484303943069545,0.0,0.0,0.0
NABIL,1,5000.0,5880826.32,1.0,11100.0,3663158.12,5.0,-6100.0,2217668.2,16100.0,9543984.440000001,1176.165264,330.0142450450451,2026-05-12,195100,166960112.17000002,182,56,0.025627883136852898,0.05689390056381343,855.7668486417223,0.3743991904650381,0.6143643031173205,0.0,0.0
NABIL,2,1060.0,329439.46,3.0,4510.0,5472163.75,6.0,-3450.0,-5142724.29,5570.0,5801603.21,310.79194339622643,1213.3400776053215,2026-05-12,195100,166960112.17000002,182,56,0.005433111225012814,0.023116350589441313,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,3,5250.0,6909705.600000001,4.0,16150.0,17572924.43,6.0,-10900.0,-10663218.829999998,21400.0,24482630.03,1316.1344000000001,1088.1067758513932,2026-05-12,195100,166960112.17000002,182,56,0.026909277293695542,0.08277806253203486,855.7668486417223,0.5379590855721692,0.0,6605810.57,0.03956520203624393
NABIL,4,760.0,572018.4299999999,5.0,5570.0,5665107.86,5.0,-4810.0,-5093089.430000001,6330.0,6237126.29,752.6558289473684,1017.0750197486535,2026-05-12,195100,166960112.17000002,182,56,0.00389543823680164,0.028549461814454127,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,5,0.0,0.0,0.0,6610.0,2922568.11,6.0,-6610.0,-2922568.11,6610.0,2922568.11,0.0,442.14343570347955,2026-05-12,195100,166960112.17000002,182,56,0.0,0.03388006150691953,855.7668486417223,0.0,0.48333656952795967,0.0,0.0
NABIL,6,10010.0,8680294.450000001,3.0,1150.0,1665326.13,3.0,8860.0,7014968.320000001,11160.0,10345620.580000002,867.1622827172828,1448.1096782608695,2026-05-12,195100,166960112.17000002,182,56,0.0513070220399795,0.005894413121476166,855.7668486417223,0.013316049919025685,0.0,0.0,0.0
NABIL,7,1560.0,1426667.9200000002,5.0,1500.0,1522779.16,2.0,60.0,-96111.23999999976,3060.0,2949447.08,914.530717948718,1015.1861066666667,2026-05-12,195100,166960112.17000002,182,56,0.007995899538698104,0.007688364941055869,855.7668486417223,0.06866808336904628,0.0,395229.99,0.002367212053604599
NABIL,8,2100.0,1217505.27,3.0,6050.0,3065622.61,3.0,-3950.0,-1848117.3399999999,8150.0,4283127.88,579.7644142857143,506.7144809917355,2026-05-12,195100,166960112.17000002,182,56,0.010763710917478216,0.031009738595592005,855.7668486417223,0.0,0.4078825537633347,0.0,0.0
NABIL,9,560.0,774043.12,3.0,1610.0,1680136.9500000002,4.0,-1050.0,-906093.8300000002,2170.0,2454180.0700000003,1382.219857142857,1043.5633229813666,2026-05-12,195100,166960112.17000002,182,56,0.0028703229113275245,0.008252178370066632,855.7668486417223,0.6151827560704459,0.0,0.0,0.0
NABIL,10,150.0,107426.89,3.0,7050.0,9279342.77,4.0,-6900.0,-9171915.879999999,7200.0,9386769.66,716.1792666666666,1316.2188326241135,2026-05-12,195100,166960112.17000002,182,56,0.0007688364941055869,0.03613531522296258,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,11,6650.0,5198777.859999999,5.0,1510.0,1420317.35,3.0,5140.0,3778460.5099999993,8160.0,6619095.209999999,781.7711067669172,940.6075165562914,2026-05-12,195100,166960112.17000002,182,56,0.034085084572014354,0.007739620707329574,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,12,2000.0,1571141.74,2.0,600.0,363220.69,2.0,1400.0,1207921.05,2600.0,1934362.43,785.57087,605.3678166666667,2026-05-12,195100,166960112.17000002,182,56,0.010251153254741158,0.0030753459764223477,855.7668486417223,0.0,0.2926019305053593,0.0,0.0
NABIL,13,6060.0,4633814.46,5.0,100.0,127283.53,1.0,5960.0,4506530.93,6160.0,4761097.99,764.6558514851486,1272.8353,2026-05-12,195100,166960112.17000002,182,56,0.03106099436186571,0.0005125576627370579,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,14,11660.0,9433708.42,7.0,6020.0,5480493.77,4.0,5640.0,3953214.6500000004,17680.0,14914202.19,809.0659022298456,910.3810249169435,2026-05-12,195100,166960112.17000002,182,56,0.05976422347514095,0.030855971296770885,855.7668486417223,0.0,0.0,0.0,0.0
